Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Netherlands,NLD,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,80.98287486,86.48274814,85.42090093,82.75926642,86.23361505,96.11460246,90.52191322,92.85030186,89.73028724,86.48191794,94.59875771,99.88012557,104.9579468,104.5952448,104.8985725,110.6397521,114.5740862,97.20904546,95.74088869,100.0580451,106.1166563,104.1156807,105.1946168,102.0807707,99.03283366,103.046029,107.9168081,108.6646394,114.2950279,112.4080955,114.3277408,125.6670301,119.4754639,112.7500244,111.3045032,116.95816,122.2558495,127.1956135,129.7982417,130.15205,115.1096604,130.0817079,141.7570993,149.3932231,150.6518502,151.7158911,160.3258126,150.9655292,159.6460597,163.5591466,160.6766719,152.2332304,163.1548427,184.1074843,165.905457
Norway,NOR,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,70.96361849,69.70368427,66.96280233,73.0704698,80.10892478,76.26870101,78.76493354,76.201984,70.72168668,74.87986264,78.08714995,77.13423905,76.03289433,73.91900938,74.62022642,75.64731278,69.70504131,64.87602264,64.26837569,69.64210116,71.38709708,69.58980467,66.71106503,67.25068126,67.63459579,67.29928629,70.20163615,72.15369653,71.62268418,69.50672858,74.31251872,73.15830391,67.51701409,66.32075094,68.67195377,70.46945049,71.65992995,71.94202631,74.78527993,67.46431546,68.23951936,69.59873363,68.49855284,67.97279259,69.13737722,70.43185654,69.1168424,69.10878176,70.00319579,70.89582053,65.35397904,71.22271378,82.60518658,79.66593192
Nepal,NPL,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,21.688683,14.40150487,13.82696783,14.34546175,17.2323108,13.20711679,14.53345202,13.57893669,16.98264552,15.99781527,22.26781875,24.95113214,26.10532292,26.0439879,27.75151912,30.27279561,32.51913562,30.39886389,31.54620972,30.10154981,31.52878547,31.96504199,32.71988914,33.82903805,33.35092809,32.18875416,34.67505513,41.69541314,47.18958118,50.43207274,59.4905184,58.4577687,64.03553489,56.70960129,52.56698125,55.710589,55.79992108,46.2307185,44.24788362,46.14728672,44.06294748,44.76198776,44.57927502,46.03620635,47.07944776,45.98490577,36.29675889,37.92190606,41.86537574,45.98264161,46.66573039,42.11548612,44.64241062,48.44738695,49.24952659,40.9188656,43.05380479,48.97340148,41.63749471
Nauru,NRU,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.2857143,145,100,129.561772,120.7197091,179.3478261,198.0150621,201.1377878,170.6143846,142.7128175,140.2987804,156.3610495,135.1149175,110.560319,164.7347985,141.3598468
New Zealand,NZL,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,47.16337551,44.18672502,45.85873984,47.86436257,53.55093966,53.13487882,55.94385563,53.89631145,52.54371122,58.8084654,58.69384705,58.87547736,58.44234131,57.99291681,66.19839655,60.74322784,52.77034839,50.00613234,48.4038382,51.97811675,52.60814166,54.63556544,59.23405885,57.55365061,58.81456954,56.91425246,55.11617096,55.24686352,57.89601782,61.40123113,68.51692688,67.23382435,62.65599456,57.91476935,58.79955227,58.01874344,59.60326504,58.42516057,64.40873045,55.14572301,58.2516155,59.23907431,57.0218029,56.01618578,55.14814647,54.88827198,52.46225452,54.19022853,55.79917236,54.46444324,43.9821703,48.54964557,54.08691898,51.02386211
OECD members,OED,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,26.36530701,26.24918217,26.28901858,28.76873459,33.94743539,31.6630915,32.90034635,33.22144909,32.57222004,34.52201278,36.76959529,37.17555283,35.94218856,35.36383134,37.29252137,36.89514322,34.30996353,34.39815584,35.13011333,36.18201526,36.18666678,35.68300373,35.60314684,35.34986171,37.12629858,39.3367517,40.1674066,42.23808613,42.57390219,42.6819394,46.61234658,45.36988089,44.00846912,43.72424405,45.99427718,47.87692822,50.56392303,51.66321095,53.85879275,46.92641997,51.48749839,55.27049975,55.68569905,55.2889646,55.39469403,54.352243,53.24555534,55.17283558,56.52835328,55.88469676,51.36509105,55.72696032,63.15802026,58.65003148
Oman,OMN,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,56.18556701,84.87928844,86.5,93.35205993,97.92166267,103.125,123.0224321,121.4776077,118.2408476,108.3003619,102.3447188,107.0469934,101.7758666,100.3146024,102.7758943,101.6977044,91.71867921,87.85978864,87.01061914,80.17299281,77.94499494,71.35990076,,61.23725038,62.71264923,64.72788617,65.08151181,62.68999647,64.15006948,69.39068315,71.59436587,80.48306046,76.61119781,81.41328224,84.52700249,83.65374858,84.84663673,88.61130713,86.76130204,86.14570799,94.86578898,94.76190299,91.62793533,96.38655462,101.6417319,102.0747604,112.5435218,102.2787211,96.37758019,82.8642642,88.95314802,89.27921783,86.47820103,91.8758908,92.02406481,100.5845399,
Other small states,OSS,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,125.5264177,126.8846671,119.5626178,111.3157037,,,,,,115.6498443,121.9095846,113.7300687,115.5017741,113.5086249,114.2906061,118.9355601,122.8840022,121.6786104,118.8776305,118.6440007,122.0287464,119.2183987,117.1227485,111.4373535,115.4903542,118.9834871,122.6602002,120.2599205,124.5219714,111.3760353,118.7151425,136.8796776,141.5312626,143.8074368,138.9408449,134.4194288,129.3756232,132.1048941,135.4944719,134.8942848,132.2192679,147.7223969,163.8064402,151.5491031
Pakistan,PAK,Trade (% of GDP),NE.TRD.GNFS.ZS,20.3931892,20.23147912,21.09135201,23.98875385,23.1259582,24.04108376,19.19408526,20.49457042,19.13254648,17.48047111,17.96611589,18.20204367,15.82133777,28.97973093,30.83017412,32.38804493,28.94587463,27.20036328,27.9180419,32.864582,35.89689938,35.16801104,31.3222832,34.69196212,33.36263286,33.17074617,32.40673078,32.8971019,33.28422583,34.42165912,35.0345759,35.4196551,37.69453972,38.49931688,35.05772371,36.13275367,38.33012683,36.8522661,34.01172518,32.31996281,21.45996933,23.57720884,23.1290206,24.65016612,24.80834087,29.878498,33.04971214,30.78788045,34.34896042,33.32688559,31.98899821,32.36263828,31.31897077,30.89027502,29.46982583,26.6881846,24.70157951,25.47203641,27.62605637,28.9055758,26.71628046,27.03042156,33.03135348,28.60031125
Panama,PAN,Trade (% of GDP),NE.TRD.GNFS.ZS,100.1681476,100.8546035,110.3503813,112.7506331,109.4196582,112.6719604,116.1108186,114.725278,113.9839903,117.2900036,117.3731227,115.0489279,115.0244199,113.7751233,150.1390435,149.827502,137.0694091,137.0202354,125.817706,131.8630492,137.5019462,133.7228966,116.7849698,93.1350463,91.87702805,94.05957221,97.32745909,98.59077158,97.66534547,109.5977443,121.7935529,140.2465583,144.8791885,139.6792213,143.6090328,146.90538,165.6096802,174.713863,157.9964085,131.5573969,139.1979349,135.5843511,126.0244824,117.2674789,124.7617565,139.2111651,141.4725713,148.6656011,164.5862861,137.0460216,145.4487188,158.2083953,153.2086204,133.0715689,114.9706049,96.57915734,84.39597187,84.04753724,86.13096151,80.42865056,68.70042351,80.13346352,93.68717875,89.53306838
Peru,PER,Trade (% of GDP),NE.TRD.GNFS.ZS,40.48130752,43.00818805,41.92622851,40.02640036,37.31221613,34.66368268,34.72761708,35.59791635,36.98378392,34.28676238,32.99367588,28.61499979,28.14686136,28.67298866,35.46343433,31.9224799,31.41887679,37.5938277,39.71091494,45.58713543,47.64339805,41.28004986,41.07045394,43.2368002,39.19006131,44.87870948,34.51633162,27.35090838,33.22179096,22.5367606,29.4696769,26.65925411,27.97729216,28.76658657,28.92299577,30.92721785,31.65420409,33.46954585,32.95302179,33.20577656,35.53803216,35.06440143,35.24918133,37.62461033,41.93607827,47.35731748,51.78505603,55.68811328,58.43376739,48.11192962,51.67280894,55.98828028,52.61989526,49.78714245,46.85312109,45.16276869,45.3888412,47.51355036,48.63147017,46.94350538,44.2459672,55.27425488,57.25107344,50.90950831
Philippines,PHL,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,35.27078088,32.18014025,34.31301184,34.82398435,32.84052184,34.74000679,37.35740111,39.32364561,41.2829243,42.92235629,44.21992378,44.99114273,50.46504292,52.5265038,57.33055798,63.85530355,77.22864592,80.07720152,77.16149371,85.15336858,84.90038862,83.84480409,87.57464436,87.12528482,83.84567457,80.85053867,73.64497999,67.68107077,60.88659079,66.10427851,60.7958367,57.84200551,55.82478123,57.46817209,59.1415921,61.77606577,68.16836974,72.1633983,68.84184226,58.1695603,63.48460981,72.42968361,67.39662044
Palau,PLW,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.4693973,161.5228648,149.2264449,142.823958,134.5609954,138.962919,144.7134088,145.3422839,139.0105398,141.1714768,131.2312336,127.407328,127.9232493,116.8875227,115.0486637,107.2415519,80.72982133,87.73757494,
Papua New Guinea,PNG,Trade (% of GDP),NE.TRD.GNFS.ZS,,44.23604758,44.12521441,48.37662338,52.60454879,56.00390498,56.9177886,56.99795715,58.9335044,64.81107875,72.41497703,79.6085952,79.458979,79.69828359,86.72602954,86.14302808,82.55464563,91.24374278,87.35608661,91.0694603,96.50489433,96.98430288,97.3302081,89.64760793,92.58839026,94.55467619,94.93448665,92.83887443,95.17365383,93.39396526,89.57154931,94.41979144,93.55197727,89.58928726,93.30266532,104.739981,107.8033526,99.20797503,102.8609321,116.0068021,115.421838,117.5803671,118.9191103,123.449069,131.082911,,,,,,,,,,,,,,,,,,,
Poland,POL,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.5552181,45.37673445,50.37637864,56.54605566,53.89801876,60.61072094,57.87853127,60.79679906,69.21344798,70.98157657,70.31147909,77.70080354,80.74539906,80.57468156,74.96859653,82.22585232,86.92368928,88.82990331,90.41750724,92.03401971,92.25542727,96.86590281,100.5658952,102.4424622,101.5810338,99.25909123,110.874283,123.0213329,110.466779
Pre-demographic dividend,PRE,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,82.80619112,80.29989414,85.14080887,98.89912555,98.66801654,97.87480766,106.831872,101.4249888,105.2556863,108.4191714,108.6257576,103.6261796,98.56105947,97.45232902,101.8073655,98.45974202,94.86427091,97.82496646,107.941778,114.4526621,115.3010941,105.221044,97.97993936,96.76540786,99.95443795,92.64341956,94.0796549,96.27263046,104.0804965,106.1695121,109.8856497,106.3294868,118.8401575,117.0008638,113.7447947,117.728478,117.5957791,116.2779944,105.2621968,104.1532283,108.5584001,103.3111866,104.8922401,102.3854565,108.8806342,110.2740455,113.131649,106.0011034,107.5714568,103.5098113,96.74414103,98.50071147,101.7269383
"Korea, Dem. People's Rep.",PRK,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,43.21346221,44.67418878,46.2324812,47.23712272,53.94137424,41.53306686,37.71448028,40.52807305,41.13041021,50.73328563,54.23525013,55.57613998,55.76220445,58.92763863,64.41209567,61.51639838,54.02006627,59.57585328,63.19938199,64.86889638,65.05559263,60.36660022,56.3072776,54.17523266,57.17736002,59.91447216,60.20980505,62.3049515,63.83089886,63.31432982,67.45299799,65.09195518,62.30825942,61.13894749,63.20459367,62.94450456,68.54705312,69.94611758,72.07574292,61.49269353,67.68924019,73.00757567,75.94110672,78.03050569,80.22066907,80.63467563,79.52234648,84.80779231,86.73569549,86.77098891,76.50864072,85.87354521,101.3641473,93.76962708
Paraguay,PRY,Trade (% of GDP),NE.TRD.GNFS.ZS,,,27.30593205,24.53485487,26.59177486,30.70922493,29.38911792,27.84606215,29.12578192,31.77920762,31.03802672,29.31833381,27.60606405,29.23379864,32.66752769,31.06296504,32.69880272,41.8952855,40.53487608,37.61434007,33.89561056,29.13929806,31.89636926,25.14220847,41.12625391,54.20862358,67.13555492,72.48536665,85.07697427,82.95522791,91.3083408,89.13931922,89.49755756,113.6037635,123.0793295,118.0640742,103.0352672,95.93427625,101.6063201,77.55527569,78.64472976,72.60569901,79.44156565,81.12736377,80.10444662,85.02196365,84.7335313,79.00113742,80.77757466,70.84198186,81.25752337,78.49212385,74.76495746,73.36987138,69.08372496,66.91506553,67.75931523,71.0801344,72.06922363,71.22216173,62.76021747,69.74227302,73.73790502,82.98877587
West Bank and Gaza,PSE,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.45587873,91.48592665,89.2685359,90.33725198,88.99159251,96.34528938,87.63909496,82.72597847,76.25288261,76.39868952,81.12359062,83.83635406,82.63747359,91.99924343,79.47991902,75.15119285,68.49765016,67.2495329,66.92932735,66.27131812,67.73983717,70.78096819,65.42251418,68.44866071,71.40127545,68.99349228,67.28819125,73.08354962,82.39492839,86.39385103
Pacific island small states,PSS,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,105.203698,105.2444224,100.9403435,104.4363525,102.1862523,101.726242,97.33481432,104.7401288,120.385642,130.6553149,129.2936407,122.9916338,111.2613262,115.3409002,112.1801912,107.7118094,109.8931032,109.4387353,106.0768125,104.7360639,110.1614085,105.5018094,102.8096827,104.4980825,103.6277543,104.0711909,102.3481167,100.6761718,113.3384991,100.5849149,108.8996185,113.3623646,114.3797739,115.0934852,106.4549489,101.1561601,97.53504117,96.08715801,98.78002948,101.8011653,74.61314317,76.71661957,99.36589322,
Post-demographic dividend,PST,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,29.05726439,28.83918008,28.62229895,31.18220015,36.94383077,34.32786533,35.76733848,36.1147021,35.45338017,37.82552016,40.32201525,40.68466197,39.20564575,38.36253928,40.16350949,39.65902185,36.92717503,37.14131254,37.99205607,39.01062872,39.03722592,38.41477333,38.22322486,38.09006222,39.78826045,41.83437625,42.3449854,44.25779431,44.58448347,44.94948983,49.21793037,47.71316025,46.37686459,46.3799715,48.95217153,51.08519691,53.83165482,54.797891,57.4059846,49.60031999,54.57831044,58.52330364,58.87218967,58.54297278,58.39535049,56.73701313,55.10763418,57.10366463,58.37313034,57.40300196,52.7267267,57.36964512,64.5004218,60.27873696
French Polynesia,PYF,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.08681098,25.42830584,25.93948721,27.19012341,26.78328193,28.37227064,28.99450583,31.74571429,28.37865546,27.94473112,,,,,58.87573964,56.61325748,57.45546809,58.03964777,51.67507771,54.04388211,56.23198542,57.88068198,56.06196756,56.23245789,55.63046864,53.61649494,54.5776905,65.01466285,63.3061124,46.44368641,51.63760842,67.23096626,
Qatar,QAT,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.64992687,87.66795203,83.50922105,84.44703884,91.05812556,85.73296979,89.61265972,94.96867168,88.46972363,90.16494869,90.37242884,94.74554417,98.57091931,96.11410571,89.43284165,80.14416297,86.07028995,98.72163869,105.7462944,102.3832081,99.03437474,93.70760417,89.54760012,91.49458792,91.83844898,90.04637555,90.01909489,92.77915857,100.2136472,
Romania,ROU,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.90709873,39.13516947,63.99024746,51.00370337,51.86707007,56.2912254,60.78136937,63.20524233,53.83879571,57.97367504,48.52132539,51.92859102,53.71024781,56.17952705,60.62647867,59.36054945,61.68362593,63.50515667,65.175201,58.47005837,69.95493549,76.27135644,76.59432399,81.39761317,83.37514296,83.5205767,85.89252829,87.15606457,86.49119902,84.36771216,77.92364346,86.61334943,93.62156249,83.0900674
Russian Federation,RUS,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.91448517,36.10679913,26.25670361,110.5770647,68.69844324,50.95371265,55.18290547,47.92250082,47.25692141,55.77225328,69.3932815,68.09390704,61.11085866,59.64544573,59.12826901,56.5818524,56.71324849,54.73340187,51.70612275,53.38246604,48.43506103,50.35550549,48.03539941,47.15139039,46.2871494,47.80134126,49.35934931,46.51811984,46.87652434,51.58090037,49.22875366,45.9669082,50.1964411,43.25870482,41.82852518
Rwanda,RWA,Trade (% of GDP),NE.TRD.GNFS.ZS,22.52100386,21.31147261,22.07999859,18.59375156,24.61538575,29.03226197,31.27753591,25.92504157,23.87920772,22.03497077,26.73942628,27.0805232,24.53744536,25.04098504,33.50767572,26.87132833,33.97446072,31.9279659,38.58111782,43.79744133,40.81859447,31.58023542,35.70304958,32.34075737,32.29569297,30.66989535,32.73883473,26.59128118,24.22284757,23.42777303,19.68415887,25.37197378,23.83144703,25.67900701,71.09562831,30.97217315,32.23006582,33.46746051,28.79446359,27.33353642,27.48486383,29.19890944,27.60943812,29.31062424,33.4616731,34.21653834,33.22143707,35.9709732,37.60451085,36.80562801,37.27887909,39.71610248,40.540863,42.69349243,43.90273369,45.20197562,49.48490711,53.67526742,55.78412637,57.97566286,55.18795155,54.63831147,61.14508,65.98404234
South Asia,SAS,Trade (% of GDP),NE.TRD.GNFS.ZS,14.30610569,13.48759564,13.48331287,13.64453296,13.06544759,12.4445323,13.63638491,12.88626707,11.83945108,10.68211439,11.02782246,10.70916372,10.55072854,12.81969041,14.50626804,15.69821633,16.56137195,16.17558166,16.87078998,19.17306876,20.20932495,18.87653932,18.18516484,17.97327782,17.70759647,16.94340299,16.10387207,16.47155822,17.37977239,18.88550967,19.36828807,20.58774577,22.25583924,23.69950814,23.78480801,26.64176888,25.86165834,26.37505983,26.95824882,27.68912157,28.69180184,28.14268885,30.43749502,31.30084587,36.89051249,41.29667434,44.76292963,44.56828198,51.04614508,44.72566858,46.71766173,52.58361454,52.68054416,50.94766981,46.84795885,40.84572833,38.35989387,38.8993299,41.67878687,38.77980242,36.09498411,42.47039909,47.45051685,43.4092313
Saudi Arabia,SAU,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,72.44894146,73.13276003,72.36548475,71.90185191,79.85570202,120.6194499,76.13822449,95.06655321,83.98114544,89.98168407,90.91438812,89.10033037,90.75616435,92.91188016,89.85007633,86.14526942,79.74442425,66.7135242,62.48928638,67.99436639,66.52658395,71.82305743,71.70807559,74.69929884,75.09203458,67.80697439,60.07131146,65.04172721,66.65382007,65.18806694,56.08839261,57.84604882,68.1664488,63.56058368,64.59279741,69.83117071,75.08283666,81.95407594,89.94460468,94.8633171,96.10263087,84.85834156,82.54977718,84.86139246,82.85043838,81.91721094,79.56164872,69.50388876,59.90542543,61.81431656,61.95558053,60.19818623,49.71347553,57.14281356,63.51366792,62.1270079
Sudan,SDN,Trade (% of GDP),NE.TRD.GNFS.ZS,27.56246813,27.66557069,29.66486486,34.75026567,33.47124535,29.27749107,28.26465467,30.65928176,31.95823348,31.10523861,32.74989744,32.8187751,32.68563498,31.87120859,33.434893,34.79814219,30.36584201,26.0033701,23.13408513,29.31163331,33.73623182,33.27842393,34.39153439,31.77807687,24.959689,17.62910092,12.96050415,16.64829107,11.48794384,14.68809849,11.09089047,15.07295623,19.67063329,11.46608324,14.61001505,14.77239849,20.02984321,17.85860672,21.87514799,24.71436823,29.40423446,20.29334562,25.62556172,26.44022807,30.43233762,35.8715914,36.20259362,34.40333616,36.74109783,32.78087833,32.72830995,27.51233902,21.85617452,26.8585245,20.845109,18.37827285,15.28166989,17.83138983,21.86791873,26.11962046,9.955145076,4.127548638,2.698834436,2.473728782
Senegal,SEN,Trade (% of GDP),NE.TRD.GNFS.ZS,24.09221228,31.00926861,29.85570283,27.92055239,28.00732755,26.95185599,28.68401552,27.87827835,35.60411856,38.93067735,39.34674513,39.68118247,43.87060134,45.29830859,61.39429146,52.38003668,54.1158122,63.95374896,50.20972685,49.80268138,49.3008323,65.8519215,57.10360684,68.56431505,65.43328678,52.63377178,44.82470403,39.39205319,40.63186768,42.95742026,44.78926396,42.18289965,41.45686173,38.77425996,54.7381346,52.72540343,46.27243272,47.2413224,48.09867482,49.48526217,48.68008972,49.72057806,53.14429946,50.82121989,53.65920313,54.90324357,54.13623781,59.27130435,62.76176982,52.30729088,52.4578552,57.5768786,61.975304,60.62676636,58.44252898,58.11033767,54.10816921,57.70527985,61.78983948,64.23625061,60.04687161,69.37599399,80.03307771,71.00451869
Singapore,SGP,Trade (% of GDP),NE.TRD.GNFS.ZS,339.3065727,299.4018883,286.6445262,296.8814525,255.0306883,257.5412254,253.7778572,235.9349851,256.8004766,273.6976758,271.0594799,259.2966709,229.0533948,245.7289623,313.964961,283.5701851,305.899996,326.9837096,334.601961,375.0104062,410.9367752,399.7782683,372.5371676,333.1470387,313.1235263,304.1448457,294.8264605,325.0384746,359.867159,347.5726857,344.3322178,323.8879948,311.3122673,313.4161398,316.2165476,345.4592639,334.9111633,323.8644221,312.0792557,336.4848464,364.3645205,349.2921057,349.746014,377.2185643,401.5237125,420.4305129,425.3633995,394.2884719,437.3267149,358.1928118,369.6855558,379.0986314,369.2129658,367.04178,360.4673192,329.4713989,303.2225945,317.0318962,326.7233604,323.07043,331.6905217,329.7849788,332.9813699,311.2403336
Solomon Islands,SLB,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,142.3528682,142.3528638,142.5308076,142.6909522,150.9064966,142.7966006,157.9273011,157.9957932,192.6255035,193.4615519,142.442018,168.2004094,149.7917767,161.4688071,136.8147122,114.2051863,98.79545332,100.9109732,83.138802,69.16174399,58.55232809,45.11006857,45.12751003,55.9585327,62.8108139,66.57458564,69.78922717,83.7474626,87.35328346,71.88540254,96.14800497,107.2476782,104.8236306,99.60702457,93.45400648,88.1884135,85.54959688,82.19757091,88.49467973,82.99833762,60.22033764,66.63940727,78.03593096,
Sierra Leone,SLE,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,58.59332106,60.14803272,59.39597315,58.39271576,50.53058938,52.82243265,60.30236817,63.65443587,56.80644218,48.04242044,50.23033501,59.5797341,50.46644835,46.44928971,43.83047973,46.99055754,61.08178278,62.75344374,41.68899969,33.1059112,23.02985895,31.43184422,26.92697769,55.15307939,43.11616508,41.58841735,68.69066737,60.24404961,64.49287525,52.85983759,55.16006752,45.02925044,49.59553065,28.27802404,35.33267956,33.7491637,57.5299629,22.97334455,24.87750127,29.69072421,29.51529073,30.39488377,27.12348232,26.14406167,25.61467298,26.87014728,32.7773049,46.24925789,54.66297034,55.9039002,53.17598777,42.36884966,48.29654952,47.61513723,37.37746031,37.561953,30.61178713,42.15361569,45.06679379,55.86897635
El Salvador,SLV,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,55.19755731,54.44100181,54.29625077,52.45206262,48.98036974,49.38389295,51.24607965,57.22153642,62.94303622,73.24897352,71.2629731,72.36070952,75.63807687,69.79628576,74.11278522,67.40646419,60.26649248,51.24774023,54.39780104,50.29067505,52.21053821,53.71412272,45.0946222,38.09570441,36.92829582,49.61562778,47.75343093,48.67524582,53.52729049,55.14864864,59.36075434,55.28185673,63.55709275,60.87229075,60.99048962,68.7100889,65.89073854,65.91909078,68.23698248,69.78226418,69.71581168,73.45556751,77.62105603,80.66597394,66.07119117,73.53728767,79.2766437,77.64857162,80.45119449,78.10442575,76.56027074,72.81909337,74.30465119,75.63361689,76.0420131,66.45950695,81.84507598,88.15474233,80.9228819
San Marino,SMR,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.3640134,320.1460891,313.8503238,309.4879564,307.2647781,304.9031676,342.470174,370.4360718,
Somalia,SOM,Trade (% of GDP),NE.TRD.GNFS.ZS,29.86031318,39.07957524,40.30810883,41.84202792,46.41654072,37.7908151,37.53264752,35.90377641,36.41112344,39.64092361,26.1915794,31.65054798,33.77810794,42.75334322,46.92122357,36.94536068,31.38677512,79.47674233,82.00609272,99.97776134,121.8845629,93.16739528,93.99883294,96.1143266,75.75217526,25.65757874,36.90286262,37.56403098,26.6656393,48.62017336,42.26333247,,,,,,,,,,,,,,,,,,,,,,88.57364608,83.34099913,81.70104146,76.47933232,74.36156248,68.67564913,73.820838,70.31060836,75.68778398,79.09323138,90.75989116,92.68615435
Serbia,SRB,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.57449542,27.31900371,32.67802049,39.16697558,24.19794239,21.10904388,53.89507862,54.30288289,58.29467202,72.28761625,71.99254885,75.52923536,72.71658758,75.74324629,63.50172262,73.70886159,75.74936131,82.07668143,84.33225638,88.38150233,93.52814777,97.69069404,102.7404452,105.563713,107.5773095,100.3244608,112.3422983,131.9376424,114.4939487
Sub-Saharan Africa (excluding high income),SSA,Trade (% of GDP),NE.TRD.GNFS.ZS,38.76809628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.55379801,65.27657661,63.28953731,61.82364403,57.89054386,55.17896903,54.46493011,57.27206807,55.22852745,52.08377297,56.91916729,60.56415453,58.59236188
South Sudan,SSD,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.26629732,94.83576409,90.94344837,93.22685975,71.61981139,50.81124659,64.63451781,65.55134918,,,,,,,,
Sub-Saharan Africa,SSF,Trade (% of GDP),NE.TRD.GNFS.ZS,38.76809628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.71281146,65.45011832,63.43689488,61.99124529,58.03387127,55.31798588,54.62307072,57.41412463,55.35924015,52.19592635,57.05947206,60.70446654,58.73140779
Small states,SST,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,126.0029875,126.471307,118.5870401,111.439703,,,,,,116.3831152,121.5366407,116.5067245,118.595934,115.9324136,115.9842438,119.4636542,122.9953511,120.2661338,117.4513395,117.0640212,120.6979894,117.4229824,115.2366765,110.3375624,114.2693807,117.493761,118.4690995,116.4506931,120.9958465,107.7526734,114.6812384,132.1673238,136.0432008,138.2852472,133.687693,128.7142103,123.9029532,126.2925197,129.66353,129.1986359,124.1218992,138.8683643,154.88008,146.0403595
Sao Tome and Principe,STP,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Suriname,SUR,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.16819317,101.3770004,109.1668385,87.92066178,90.96139415,,,,,,,,,,,,,
